"id","year","hospital_name","region","contract_title","original_pdf_url","gcs_pdf_path","scraped_at","created_at","updated_at"
"28feb476-0422-ce5d-947e-85106523901f","2012","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-2012-ULSG.pdf","https://storage.cloud.google.com/hospital-agreements/28feb476-0422-ce5d-947e-85106523901f/Aditamento-ao-A.-Modificativo-2012-ULSG.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"291ef9d0-4e77-edc6-1c43-2b762d337a7c","2015","Centro Hospitalar do Médio Tejo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-Saude-Mental-CHMT.pdf","https://storage.cloud.google.com/hospital-agreements/291ef9d0-4e77-edc6-1c43-2b762d337a7c/Adenda-ao-Acordo-Modificativo-2015-Saude-Mental-CHMT.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"29447e99-6cd8-d880-6a6c-d484e2a8862f","2012","Centro Hospitalar de Setúbal, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Setúbal, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-2012-CHS.pdf","https://storage.cloud.google.com/hospital-agreements/29447e99-6cd8-d880-6a6c-d484e2a8862f/Aditamento-ao-A.-Modificativo-2012-CHS.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"294cd8f6-d992-df6b-a381-41157aa96372","2013","Centro Hospitalar do Médio Tejo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-V.-Convergencia-2013-CHMT-28.05.2014.pdf","https://storage.cloud.google.com/hospital-agreements/294cd8f6-d992-df6b-a381-41157aa96372/Aditamento-V.-Convergencia-2013-CHMT-28.05.2014.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"29721b9c-1780-bb56-364c-eefaf7d3fecb","2013","Hospital Distrital Figueira da Foz, EPE","Centro","Hospital Distrital Figueira da Foz, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-CP2013-HDFF.pdf","https://storage.cloud.google.com/hospital-agreements/29721b9c-1780-bb56-364c-eefaf7d3fecb/Adenda-ao-CP2013-HDFF.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"29910036-c29d-c29c-3035-e797257d8f07","2025","Unidade Local de Saúde de Lisboa Ocidental, E.P.E.","Lisboa e Vale do Tejo","Unidade Local de Saúde de Lisboa Ocidental, E.P.E. - 2025","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/ULS-LISBOA-OCIDENTAL_AM_2025.SEGS_.pdf.pdf","https://storage.cloud.google.com/hospital-agreements/29910036-c29d-c29c-3035-e797257d8f07/ULS-LISBOA-OCIDENTAL_AM_2025.SEGS_.pdf.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2991330b-ea46-425e-fe71-4e95d6b298b1","2015","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2015-ULSG.pdf","https://storage.cloud.google.com/hospital-agreements/2991330b-ea46-425e-fe71-4e95d6b298b1/Acordo-Modificativo-do-CP-2015-ULSG.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"2a08bc2a-87b2-e145-f0fe-b59f6706b300","2013","Centro Hospitalar Barreiro-Montijo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar Barreiro-Montijo, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2013-CHBM.pdf","https://storage.cloud.google.com/hospital-agreements/2a08bc2a-87b2-e145-f0fe-b59f6706b300/Adenda-PMA-2013-CHBM.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2a149648-65b5-1e5d-832b-7fcb3e9630d8","2013","Centro Hospitalar do Oeste, SPA","Lisboa e Vale do Tejo","Centro Hospitalar do Oeste, SPA - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2013-CHO.pdf","https://storage.cloud.google.com/hospital-agreements/2a149648-65b5-1e5d-832b-7fcb3e9630d8/Adenda-PMA-2013-CHO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2aa5cb56-b8b5-e43a-a2a9-47423fafed05","2015","Centro Hospitalar Tondela-Viseu, EPE","Centro","Centro Hospitalar Tondela-Viseu, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2015-CHTV.pdf","https://storage.cloud.google.com/hospital-agreements/2aa5cb56-b8b5-e43a-a2a9-47423fafed05/Acordo-Modificativo-do-CP-2015-CHTV.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"2ab7e2ff-1434-213b-0a0d-a8daf70621ae","2019","Centro Hospitalar do Médio Tejo, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, E.P.E. - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-Acordo-Mod-2019-CH-Medio-Tejo.pdf","https://storage.cloud.google.com/hospital-agreements/2ab7e2ff-1434-213b-0a0d-a8daf70621ae/Adenda-Acordo-Mod-2019-CH-Medio-Tejo.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2ad70590-c51d-7a68-c4e2-c169a7a68821","2018","Centro Hospitalar do Oeste, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar do Oeste, E.P.E. - 2018","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/ContratoPrograma20182019CHO.pdf.pdf.pdf","https://storage.cloud.google.com/hospital-agreements/2ad70590-c51d-7a68-c4e2-c169a7a68821/ContratoPrograma20182019CHO.pdf.pdf.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2ae544d6-ded7-3567-3189-888bfed83416","2016","Centro Hospitalar de Leiria, EPE","Centro","Centro Hospitalar de Leiria, EPE - 2016","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-CHL.pdf","https://storage.cloud.google.com/hospital-agreements/2ae544d6-ded7-3567-3189-888bfed83416/Acordo-Modificativo-do-CP-CHL.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"2b670be3-4102-963a-83fe-f5ea4ac64856","2020","Centro Hospitalar de Setúbal, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar de Setúbal, E.P.E. - 2020","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/CHSEPE-2020.pdf","https://storage.cloud.google.com/hospital-agreements/2b670be3-4102-963a-83fe-f5ea4ac64856/CHSEPE-2020.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2b99b8b5-892e-c85a-0493-eb0376cc9675","2015","Hospital Garcia de Orta, EPE","Lisboa e Vale do Tejo","Hospital Garcia de Orta, EPE - 2015","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-Reversao-POCMS-HGO.pdf","https://storage.cloud.google.com/hospital-agreements/2b99b8b5-892e-c85a-0493-eb0376cc9675/Adenda-ao-Acordo-Modificativo-2015-Reversao-POCMS-HGO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2bec2bf7-9f58-25f4-e147-5771b5263a7f","2016","Hospital Garcia de Orta, EPE","Lisboa e Vale do Tejo","Hospital Garcia de Orta, EPE - 2016","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2016-Reposicao-Salarial-HGO.pdf","https://storage.cloud.google.com/hospital-agreements/2bec2bf7-9f58-25f4-e147-5771b5263a7f/Adenda-ao-Acordo-Modificativo-2016-Reposicao-Salarial-HGO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2bf3f875-e1e3-935b-3a97-e3d02fe60565","2014","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-Gastos-com-Pessoal-ULS-da-Guarda.pdf","https://storage.cloud.google.com/hospital-agreements/2bf3f875-e1e3-935b-3a97-e3d02fe60565/Adenda-ao-Acordo-Modificativo-Gastos-com-Pessoal-ULS-da-Guarda.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"2c24c84a-c166-2aca-5ec3-bba4920627bb","2015","Centro Hospitalar Barreiro-Montijo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar Barreiro-Montijo, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-Saude-Mental-CHBM.pdf","https://storage.cloud.google.com/hospital-agreements/2c24c84a-c166-2aca-5ec3-bba4920627bb/Adenda-ao-Acordo-Modificativo-2015-Saude-Mental-CHBM.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2c98ad1a-3df8-7ea3-e159-145cec26ad65","2016","Centro Hospitalar e Universitário de Coimbra, EPE","Centro","Centro Hospitalar e Universitário de Coimbra, EPE - 2016","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-AM-CHUC-2016.pdf","https://storage.cloud.google.com/hospital-agreements/2c98ad1a-3df8-7ea3-e159-145cec26ad65/Adenda-ao-AM-CHUC-2016.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"2da4f10a-0b97-5fda-a3db-354f6bc914f3","2018","Centro Hospitalar e Universitário de Coimbra, E.P.E.","Centro","Centro Hospitalar e Universitário de Coimbra, E.P.E. - 2018","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2018-CH-Universitario-de-Coimbra.pdf","https://storage.cloud.google.com/hospital-agreements/2da4f10a-0b97-5fda-a3db-354f6bc914f3/Acordo-Modificativo-2018-CH-Universitario-de-Coimbra.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"2e01c41a-ad1b-922b-bb67-c92f7ae3f2f2","2021","Centro Hospitalar Universitário do Algarve, EPE","Algarve","Centro Hospitalar Universitário do Algarve, EPE - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-AM2021-ao-CP-2021-CHUA.pdf","https://storage.cloud.google.com/hospital-agreements/2e01c41a-ad1b-922b-bb67-c92f7ae3f2f2/Adenda-AM2021-ao-CP-2021-CHUA.pdf","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195"
"2e783668-2aee-437c-b6fa-6c996605da96","2015","Hospital Garcia de Orta, EPE","Lisboa e Vale do Tejo","Hospital Garcia de Orta, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2015-HGO.pdf","https://storage.cloud.google.com/hospital-agreements/2e783668-2aee-437c-b6fa-6c996605da96/Acordo-Modificativo-do-CP-2015-HGO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"2f7e63ea-5796-7e5b-f19c-58b805ae48a7","2014","Centro Hospitalar de Lisboa Ocidental, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Ocidental, EPE - 2014","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-G.Pessoal-2014-CHLO.pdf","https://storage.cloud.google.com/hospital-agreements/2f7e63ea-5796-7e5b-f19c-58b805ae48a7/Aditamento-G.Pessoal-2014-CHLO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"300c8d6b-7856-bbb2-f629-326d899be49b","2019","Centro Hospitalar Universitário do Algarve, EPE","Algarve","Centro Hospitalar Universitário do Algarve, EPE - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/AM_2019_CHUA.pdf","https://storage.cloud.google.com/hospital-agreements/300c8d6b-7856-bbb2-f629-326d899be49b/AM_2019_CHUA.pdf","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195"
"309ed2df-e7b2-4bf7-a6b3-3c5371c4b239","2015","IPO Coimbra, EPE","Centro","IPO Coimbra, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-IPOC.pdf","https://storage.cloud.google.com/hospital-agreements/309ed2df-e7b2-4bf7-a6b3-3c5371c4b239/Adenda-ao-Acordo-Modificativo-2015-IPOC.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"311106d1-6cce-0cf5-dfcc-555996c9da9c","2012","Hospital do Litoral Alentejano, EPE","Alentejo","Hospital do Litoral Alentejano, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-2012-HLA.pdf","https://storage.cloud.google.com/hospital-agreements/311106d1-6cce-0cf5-dfcc-555996c9da9c/Aditamento-ao-A.-Modificativo-2012-HLA.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"316f8020-cf68-3be1-483b-aabd5be62c2b","2023","Hospital de Loures, E.P.E.","Lisboa e Vale do Tejo","Hospital de Loures, E.P.E. - 2023","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/HL_AM_2023_signed.pdf","https://storage.cloud.google.com/hospital-agreements/316f8020-cf68-3be1-483b-aabd5be62c2b/HL_AM_2023_signed.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"31bfd105-b15b-38c7-5ece-087ad263c8d5","2016","Centro Hospitalar de Leiria, EPE","Centro","Centro Hospitalar de Leiria, EPE - 2016","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-AM-CH-de-Leiria-2016.pdf","https://storage.cloud.google.com/hospital-agreements/31bfd105-b15b-38c7-5ece-087ad263c8d5/Adenda-AM-CH-de-Leiria-2016.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"323c000d-19e9-0b7c-2a60-43241e0272c7","2012","Centro Hospitalar de Torres-Vedras, SPA","Lisboa e Vale do Tejo","Centro Hospitalar de Torres-Vedras, SPA - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2012-CHTV-1.pdf","https://storage.cloud.google.com/hospital-agreements/323c000d-19e9-0b7c-2a60-43241e0272c7/Acordo-Modificativo-do-CP-2012-CHTV-1.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"3286185b-a31e-bcde-cc96-d1b34f9b19a6","2012","Hospital de Faro, EPE","Algarve","Hospital de Faro, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-PMA-2012-HF.pdf","https://storage.cloud.google.com/hospital-agreements/3286185b-a31e-bcde-cc96-d1b34f9b19a6/Adenda-PMA-2012-HF.pdf","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195"
"332b1575-e8cc-7af0-4b8d-a6a96e3c76fb","2012","Centro Hospitalar do Médio Tejo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-2012-CHMT.pdf","https://storage.cloud.google.com/hospital-agreements/332b1575-e8cc-7af0-4b8d-a6a96e3c76fb/Aditamento-ao-A.-Modificativo-2012-CHMT.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"3333a4f1-9549-f469-fd26-e2690589d554","2012","Centro Hospitalar do Oeste Norte, SPA","Lisboa e Vale do Tejo","Centro Hospitalar do Oeste Norte, SPA - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP-2012-CHON.pdf","https://storage.cloud.google.com/hospital-agreements/3333a4f1-9549-f469-fd26-e2690589d554/Acordo-Modificativo-do-CP-2012-CHON.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"33a18514-d3e9-e91f-1ae8-29beb286879e","2021","Centro Hospitalar Universitário de Lisboa Central, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar Universitário de Lisboa Central, E.P.E. - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-AM2021-ao-CP-2021-CHULC.pdf","https://storage.cloud.google.com/hospital-agreements/33a18514-d3e9-e91f-1ae8-29beb286879e/Adenda-AM2021-ao-CP-2021-CHULC.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"33d95136-8166-ea78-7279-08b6c1d62a0f","2015","Centro Hospitalar do Médio Tejo, EPE","Lisboa e Vale do Tejo","Centro Hospitalar do Médio Tejo, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-CHMT.pdf","https://storage.cloud.google.com/hospital-agreements/33d95136-8166-ea78-7279-08b6c1d62a0f/Adenda-ao-Acordo-Modificativo-2015-CHMT.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"34e13b30-8e72-6070-2f75-a67a74f19547","2022","Centro Hospitalar Tondela-Viseu, EPE","Centro","Centro Hospitalar Tondela-Viseu, EPE - 2022","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/AAM2022-CHTV.pdf","https://storage.cloud.google.com/hospital-agreements/34e13b30-8e72-6070-2f75-a67a74f19547/AAM2022-CHTV.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"35cd670d-7331-6292-20aa-bb876dd3287b","2024","Unidade Local de Saúde Almada-Seixal, E.P.E.","Lisboa e Vale do Tejo","Unidade Local de Saúde Almada-Seixal, E.P.E. - 2024","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Contrato-Programa-2024-2026-ULS-Almada-Seixal-EPE.pdf","https://storage.cloud.google.com/hospital-agreements/35cd670d-7331-6292-20aa-bb876dd3287b/Contrato-Programa-2024-2026-ULS-Almada-Seixal-EPE.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"36362c18-e9d2-e3e7-f317-7c80c62d7b77","2019","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2019","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-Acordo-Modificativo-2019-ULS-Guarda-EPE.pdf","https://storage.cloud.google.com/hospital-agreements/36362c18-e9d2-e3e7-f317-7c80c62d7b77/Adenda-Acordo-Modificativo-2019-ULS-Guarda-EPE.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"363e18cb-9134-8ff9-2153-22c8a0252e8b","2015","Unidade Local de Saúde do Litoral Alentejano, EPE","Alentejo","Unidade Local de Saúde do Litoral Alentejano, EPE - 2015","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Reversao-POCMS_ULSLA_2015.pdf","https://storage.cloud.google.com/hospital-agreements/363e18cb-9134-8ff9-2153-22c8a0252e8b/Reversao-POCMS_ULSLA_2015.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"3670c559-12d6-5128-dfd6-90f4522203fd","2015","Unidade Local de Saúde do Baixo Alentejo, EPE","Alentejo","Unidade Local de Saúde do Baixo Alentejo, EPE - 2015","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Adenda-ao-Acordo-Modificativo-2015-ULSBA.pdf","https://storage.cloud.google.com/hospital-agreements/3670c559-12d6-5128-dfd6-90f4522203fd/Adenda-ao-Acordo-Modificativo-2015-ULSBA.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"369b4adc-28ba-f78f-d820-ccd29badf4e4","2025","Unidade Local de Saúde do Médio Tejo, E.P.E.","Lisboa e Vale do Tejo","Unidade Local de Saúde do Médio Tejo, E.P.E. - 2025","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/ULS-Médio-Tejo-AM-2025_signed.SEGS_.pdf.pdf","https://storage.cloud.google.com/hospital-agreements/369b4adc-28ba-f78f-d820-ccd29badf4e4/ULS-Médio-Tejo-AM-2025_signed.SEGS_.pdf.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"36bbb104-057a-1703-98da-98fd8fb40bb2","2024","Unidade Local de Saúde do Algarve, E.P.E.","Algarve","Unidade Local de Saúde do Algarve, E.P.E. - 2024","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Contrato-Programa-2024-2026-ULS-do-Algarve-EPE.pdf","https://storage.cloud.google.com/hospital-agreements/36bbb104-057a-1703-98da-98fd8fb40bb2/Contrato-Programa-2024-2026-ULS-do-Algarve-EPE.pdf","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195","2025-09-02 00:23:45.888195"
"3700afab-476e-477b-baef-f387f326a6c5","2018","Centro Hospitalar de Lisboa Ocidental, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Ocidental, E.P.E. - 2018","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/AM2018_CHLO.pdf","https://storage.cloud.google.com/hospital-agreements/3700afab-476e-477b-baef-f387f326a6c5/AM2018_CHLO.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"3717a510-9700-1d62-2050-b7a46df1beb3","2020","Centro Hospitalar e Universitário de Coimbra, E.P.E.","Centro","Centro Hospitalar e Universitário de Coimbra, E.P.E. - 2020","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/CHUC-EPE-2020_vf.pdf","https://storage.cloud.google.com/hospital-agreements/3717a510-9700-1d62-2050-b7a46df1beb3/CHUC-EPE-2020_vf.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"371a884f-fbd0-caa6-df32-79199135a66c","2013","Hospital do Espírito Santo, EPE","Alentejo","Hospital do Espírito Santo, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/CP-2013-HESE.pdf","https://storage.cloud.google.com/hospital-agreements/371a884f-fbd0-caa6-df32-79199135a66c/CP-2013-HESE.pdf","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909","2025-09-02 00:22:44.407909"
"3767638a-6734-36eb-507e-de35da306639","2017","Unidade Local de Saúde da Guarda, EPE","Centro","Unidade Local de Saúde da Guarda, EPE - 2017","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-CP-2017-ULSG.pdf","https://storage.cloud.google.com/hospital-agreements/3767638a-6734-36eb-507e-de35da306639/Adenda-ao-CP-2017-ULSG.pdf","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375","2025-09-02 00:19:18.820375"
"37b4549b-0738-9128-18cf-bcc38dacc011","2023","Centro Hospitalar Universitário de Lisboa Central, E.P.E.","Lisboa e Vale do Tejo","Centro Hospitalar Universitário de Lisboa Central, E.P.E. - 2023","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/CHULC_Adenda2023_Homologada.pdf","https://storage.cloud.google.com/hospital-agreements/37b4549b-0738-9128-18cf-bcc38dacc011/CHULC_Adenda2023_Homologada.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"38d52a36-0eb6-489e-0329-31159a483835","2013","Centro Hospitalar de Lisboa Central, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Lisboa Central, EPE - 2013","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/CP-2013-CHLC.pdf","https://storage.cloud.google.com/hospital-agreements/38d52a36-0eb6-489e-0329-31159a483835/CP-2013-CHLC.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"390a5a9a-1281-a990-9773-7a82544e164c","2017","Hospital Distrital de Santarém, EPE","Lisboa e Vale do Tejo","Hospital Distrital de Santarém, EPE - 2017","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Adenda-ao-CP-2017-HDS.pdf","https://storage.cloud.google.com/hospital-agreements/390a5a9a-1281-a990-9773-7a82544e164c/Adenda-ao-CP-2017-HDS.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"393fb9fe-9c77-0f57-4599-191d0eee7137","2016","Centro Hospitalar de Setúbal, EPE","Lisboa e Vale do Tejo","Centro Hospitalar de Setúbal, EPE - 2016","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Acordo-Modificativo-do-CP_Centro-Hospitalar-de-Setubal_2016.pdf","https://storage.cloud.google.com/hospital-agreements/393fb9fe-9c77-0f57-4599-191d0eee7137/Acordo-Modificativo-do-CP_Centro-Hospitalar-de-Setubal_2016.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"39673b1c-71be-4700-eaa0-a38f91846bf2","2012","Hospital Distrital de Santarém, EPE","Lisboa e Vale do Tejo","Hospital Distrital de Santarém, EPE - 2012","https://www.acss.min-saude.pt//wp-content/uploads/2016/10/Aditamento-ao-A.-Modificativo-2012-HDS.pdf","https://storage.cloud.google.com/hospital-agreements/39673b1c-71be-4700-eaa0-a38f91846bf2/Aditamento-ao-A.-Modificativo-2012-HDS.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
"39736d13-807e-da10-6fd8-e225ea433818","2021","Instituto Português de Oncologia de Lisboa, E.P.E.","Lisboa e Vale do Tejo","Instituto Português de Oncologia de Lisboa, E.P.E. - 2021","https://www.acss.min-saude.pt/wp-content/uploads/2016/10/Acordo-Modificativo-2021-IPOLisboa.pdf","https://storage.cloud.google.com/hospital-agreements/39736d13-807e-da10-6fd8-e225ea433818/Acordo-Modificativo-2021-IPOLisboa.pdf","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277","2025-09-02 00:11:00.960277"
